lat,lon,state,county,access,is_free,hover
37.589929,-122.343146,CA,,public,False,"<b>HILTON SAN FRAN STATION 4</b><br>Burlingame, CA<br>Access: Public<br>Free: No"
37.589888,-122.343146,CA,,public,False,"<b>HILTON SAN FRAN STATION 3</b><br>Burlingame, CA<br>Access: Public<br>Free: No"
41.663066,-71.602577,RI,,public,False,"<b>WCCU COVENTRY WESTERLY CCU</b><br>Coventry, RI<br>Access: Public<br>Free: No"
37.589505,-122.343423,CA,,public,False,"<b>HILTON SAN FRAN STATION 2</b><br>Burlingame, CA<br>Access: Public<br>Free: No"
37.589909,-122.34315,CA,,public,False,"<b>HILTON SAN FRAN STATION 1</b><br>Burlingame, CA<br>Access: Public<br>Free: No"
35.727165,-77.914024,NC,,public,False,"<b>CITY OF WILSON PARKING DECK #5</b><br>Wilson, NC<br>Access: Public<br>Free: No"
35.727178,-77.914029,NC,,public,False,"<b>CITY OF WILSON PARKING DECK #4</b><br>Wilson, NC<br>Access: Public<br>Free: No"
39.4026,-84.567838,OH,,public,False,"<b>HAMILTON OHIO 123 MAIN ST</b><br>Ross, OH<br>Access: Public<br>Free: No"
39.397481,-84.561062,OH,,public,False,"<b>HAMILTON OHIO 218 S 3RD ST</b><br>Hamilton, OH<br>Access: Public<br>Free: No"
39.408426,-84.555532,OH,,public,False,"<b>HAMILTON OHIO 790 N. 3RD ST.</b><br>Hamilton, OH<br>Access: Public<br>Free: No"
35.727165,-77.914012,NC,,public,False,"<b>CITY OF WILSON PARKING DECK #2</b><br>Wilson, NC<br>Access: Public<br>Free: No"
35.727157,-77.914035,NC,,public,False,"<b>CITY OF WILSON PARKING DECK #1</b><br>Wilson, NC<br>Access: Public<br>Free: No"
35.727165,-77.914001,NC,,public,False,"<b>CITY OF WILSON PARKING DECK #3</b><br>Wilson, NC<br>Access: Public<br>Free: No"
35.727172,-77.914014,NC,,public,False,"<b>CITY OF WILSON PARKING DECK #6</b><br>Wilson, NC<br>Access: Public<br>Free: No"
33.673929,-117.912879,CA,,public,False,"<b>COAST COLLEGES COASTCOMMUNITY4</b><br>Costa Mesa, CA<br>Access: Public<br>Free: No"
33.67385,-117.913002,CA,,public,False,"<b>COAST COLLEGES COASTCOMMUNITY3</b><br>Costa Mesa, CA<br>Access: Public<br>Free: No"
33.673916,-117.913126,CA,,public,False,"<b>COAST COLLEGES COASTCOMMUNITY1</b><br>Costa Mesa, CA<br>Access: Public<br>Free: No"
33.672722,-117.912331,CA,,public,False,"<b>COAST COLLEGES COASTCOMMUNITY5</b><br>Costa Mesa, CA<br>Access: Public<br>Free: No"
31.457312,-85.63974,AL,,public,False,"<b>DOWNTOWN OZARK LEFT STATION</b><br>Ozark, AL<br>Access: Public<br>Free: No"
28.816579,-81.673551,FL,,public,False,"<b>EUDORA RESERVE STATION 1</b><br>Mount Dora, FL<br>Access: Public<br>Free: No"
47.617082,-122.304055,WA,,public,False,"<b>CITY LIGHT MADISON MILLER1</b><br>Seattle, WA<br>Access: Public<br>Free: No"
34.44092,-119.74609,CA,,public,False,"<b>BOA North Santa Barbara CA6-121 (Santa Barbara, CA</b><br>Santa Barbara, CA<br>Access: Public<br>Free: No"
34.1612805,-118.4448241,CA,,public,False,"<b>14311 Addison St</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
34.2084514,-118.5526026,CA,,public,False,"<b>19235 Saticoy St</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
34.1594655,-118.4448349,CA,,public,False,"<b>14316 Huston St</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
38.231471,-122.612626,CA,,public,False,"<b>PF CA BSP MBC</b><br>Petaluma, CA<br>Access: Public<br>Free: No"
29.8879920464,-95.5779346154,TX,,public,True,"<b>Superior Subaru of Houston</b><br>Jersey Village, TX<br>Access: Public<br>Free: Yes"
39.159957,-78.151635,VA,,public,True,"<b>Super 8</b><br>Winchester, VA<br>Access: Public<br>Free: Yes"
47.670337,-117.1812368,WA,,public,False,"<b>Leasing office Parking lot</b><br>Spokane Valley, WA<br>Access: Public<br>Free: No"
41.1851214,-96.1415459,NE,,public,False,"<b>Echo Park Apartments</b><br>Omaha, NE<br>Access: Public<br>Free: No"
28.5163334,-81.3777709,FL,,public,False,"<b>Lofts at Sodo Apartments</b><br>Orlando, FL<br>Access: Public<br>Free: No"
42.822801,-86.01194,MI,,public,False,"<b>MAIN CAMPUS 1</b><br>Zeeland, MI<br>Access: Public<br>Free: No"
40.492336,-111.411476,UT,,public,False,"<b>BW HEBER VALLEY BW HEBER</b><br>Heber City, UT<br>Access: Public<br>Free: No"
39.40249,-76.59693,MD,,public,False,"<b>HAMPTON PLAZA LEVEL C1</b><br>Baltimore, MD<br>Access: Public<br>Free: No"
40.160094,-74.895689,PA,,public,False,"<b>MIDDLETOWN TWP STATION 1</b><br>Levittown, PA<br>Access: Public<br>Free: No"
37.820499,-122.265422,CA,,public,False,"<b>ALTABATESSUMMIT PCP GAR 4F-N</b><br>Oakland, CA<br>Access: Public<br>Free: No"
27.944168,-82.451112,FL,,public,False,"<b>ASHER GARAGE STATION 7</b><br>Tampa, FL<br>Access: Public<br>Free: No"
27.944225,-82.45109,FL,,public,False,"<b>ASHER GARAGE STATION 6</b><br>Tampa, FL<br>Access: Public<br>Free: No"
27.944074,-82.451402,FL,,public,False,"<b>ASHER GARAGE STATION 5</b><br>Tampa, FL<br>Access: Public<br>Free: No"
27.94401,-82.451394,FL,,public,False,"<b>ASHER GARAGE STATION 10</b><br>Tampa, FL<br>Access: Public<br>Free: No"
27.944071,-82.451386,FL,,public,False,"<b>ASHER GARAGE STATION 15</b><br>Tampa, FL<br>Access: Public<br>Free: No"
27.944075,-82.451427,FL,,public,False,"<b>ASHER GARAGE STATION 11</b><br>Tampa, FL<br>Access: Public<br>Free: No"
27.944057,-82.451422,FL,,public,False,"<b>ASHER GARAGE STATION 12</b><br>Tampa, FL<br>Access: Public<br>Free: No"
27.944206,-82.451069,FL,,public,False,"<b>ASHER GARAGE STATION 13</b><br>Tampa, FL<br>Access: Public<br>Free: No"
27.944055,-82.451401,FL,,public,False,"<b>ASHER GARAGE STATION 14</b><br>Tampa, FL<br>Access: Public<br>Free: No"
27.944024,-82.451428,FL,,public,False,"<b>ASHER GARAGE STATION 3</b><br>Tampa, FL<br>Access: Public<br>Free: No"
40.219157,-83.034361,OH,,public,False,"<b>COUGHLIN KIA DC FAST 2</b><br>Lewis Center, OH<br>Access: Public<br>Free: No"
41.048465,-73.540877,CT,,public,False,"<b>STAMFORD STATION4</b><br>Stamford, CT<br>Access: Public<br>Free: No"
41.048676,-73.54132,CT,,public,False,"<b>STAMFORD STATION2</b><br>Stamford, CT<br>Access: Public<br>Free: No"
34.01093,-117.476267,CA,,public,False,"<b>CNTYOFRIVERSIDE STATION 2</b><br>Riverside, CA<br>Access: Public<br>Free: No"
31.457318,-85.63966,AL,,public,False,"<b>DOWNTOWN OZARK RIGHT STATION</b><br>Ozark, AL<br>Access: Public<br>Free: No"
40.051869,-76.321105,PA,,public,False,"<b>F&M CHARGEPOINT F&M NORTH 2</b><br>Lancaster, PA<br>Access: Public<br>Free: No"
40.051893,-76.321088,PA,,public,False,"<b>F&M CHARGEPOINT F&M NORTH 1</b><br>Lancaster, PA<br>Access: Public<br>Free: No"
42.392786,-72.519908,MA,,public,False,"<b>UMASS AMHERST UMASS OH LOT49L</b><br>Amherst, MA<br>Access: Public<br>Free: No"
38.55948,-77.01156,MD,,public,False,"<b>SMECO - College of Southern Maryland - LaPlata</b><br>La Plata, MD<br>Access: Public<br>Free: No"
34.2571808,-118.6023749,CA,,public,False,"<b>21718 Devonshire St</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
46.712297,-122.985516,WA,,public,True,"<b>Providence - Centralia Hospital</b><br>Centralia, WA<br>Access: Public<br>Free: Yes"
33.808939,-118.145619,CA,,public,False,"<b>AERO LONG BEACH 3880 KAW 01</b><br>Long Beach, CA<br>Access: Public<br>Free: No"
39.092513,-94.565216,MO,,public,False,"<b>EVERGY @CONNECT -075A</b><br>Kansas City, MO<br>Access: Public<br>Free: No"
38.2848797742526,-85.825720740703,IN,,private,False,"<b>New Albany Police Department</b><br>New Albany, IN<br>Access: Private<br>Free: No"
33.7114550324512,-118.285057093672,CA,,public,True,"<b>Cabrillo Marine Aquarium</b><br>San Pedro, CA<br>Access: Public<br>Free: Yes"
33.7850424684513,-118.286273078423,CA,,public,True,"<b>Harbor College Parking</b><br>Wilmington, CA<br>Access: Public<br>Free: Yes"
33.795939618524,-118.337817784362,CA,,public,True,"<b>DCH Toyota of Torrance</b><br>Torrance, CA<br>Access: Public<br>Free: Yes"
33.7980680939248,-118.340035343182,CA,,private,False,"<b>AutoNation Ford Torrance</b><br>Torrance, CA<br>Access: Private<br>Free: No"
33.8008731074676,-118.343692072875,CA,,public,False,"<b>Mercedes-Benz of South Bay</b><br>Torrance, CA<br>Access: Public<br>Free: No"
33.8094767562822,-118.339246663061,CA,,public,True,"<b>Beach Cities Orthopedics Patient and Employee Lot</b><br>Torrance, CA<br>Access: Public<br>Free: Yes"
33.8245902429261,-118.235555501138,CA,,public,True,"<b>WIN Chevrolet</b><br>Carson, CA<br>Access: Public<br>Free: Yes"
33.8252225271161,-118.233990211045,CA,,public,True,"<b>WIN Hyundai Carson</b><br>Carson, CA<br>Access: Public<br>Free: Yes"
33.8664890443576,-118.259720261193,CA,,public,True,"<b>California State University Dominguez Hills - Lot 3</b><br>Carson, CA<br>Access: Public<br>Free: Yes"
33.6982678698343,-117.989623243145,CA,,public,True,"<b>Delillo Chevrolet</b><br>Huntington Beach, CA<br>Access: Public<br>Free: Yes"
33.6908567822556,-117.989329720202,CA,,public,True,"<b>McKenna Volkswagen</b><br>Huntington Beach, CA<br>Access: Public<br>Free: Yes"
33.6533089007657,-117.994003956366,CA,,public,True,"<b>The Waterfront Beach Resort - Hilton Hotel</b><br>Huntington Beach, CA<br>Access: Public<br>Free: Yes"
33.6330433597842,-117.938592002897,CA,,public,False,"<b>RVCA</b><br>Costa Mesa, CA<br>Access: Public<br>Free: No"
33.6493803655844,-117.918687322178,CA,,public,False,"<b>Robins Ford</b><br>Costa Mesa, CA<br>Access: Public<br>Free: No"
33.645980461296,-117.91817660888,CA,,private,False,"<b>South Coast Toyota</b><br>Costa Mesa, CA<br>Access: Private<br>Free: No"
33.6527762616268,-117.865432436705,CA,,private,False,"<b>Fletcher Jones Motorcars</b><br>Newport Beach, CA<br>Access: Private<br>Free: No"
33.6685477368665,-117.865225288881,CA,,public,False,"<b>Hyatt Regency John Wayne Airport</b><br>Newport Beach, CA<br>Access: Public<br>Free: No"
33.7036070023348,-117.837716840279,CA,,private,False,"<b>Mess Hall Parking Structure</b><br>Irvine, CA<br>Access: Private<br>Free: No"
33.724183885064,-117.799656492724,CA,,public,False,"<b>Tustin Toyota Giant Used Car Center</b><br>Tustin, CA<br>Access: Public<br>Free: No"
33.7254160031548,-117.80079747716,CA,,public,False,"<b>Tuttle-Click's Tustin Chrysler Jeep Dodge Ram</b><br>Tustin, CA<br>Access: Public<br>Free: No"
33.7258177371073,-117.801666994678,CA,,public,False,"<b>Tustin Toyota</b><br>Tustin, CA<br>Access: Public<br>Free: No"
33.7268107087371,-117.796967447173,CA,,private,False,"<b>Tustin Hyundai</b><br>Tustin, CA<br>Access: Private<br>Free: No"
33.6585222882821,-117.750752484215,CA,,private,False,"<b>Office Building</b><br>Irvine, CA<br>Access: Private<br>Free: No"
33.6439015521572,-117.74989501777,CA,,public,False,"<b>Central Park Los Olivos Parking Lot</b><br>Irvine, CA<br>Access: Public<br>Free: No"
33.6358367379311,-117.721697702415,CA,,private,False,"<b>Kia of Irvine</b><br>Irvine, CA<br>Access: Private<br>Free: No"
33.6350371820841,-117.723338602817,CA,,private,False,"<b>Tuttle-Click Ford</b><br>Irvine, CA<br>Access: Private<br>Free: No"
33.6343264009217,-117.723471765437,CA,,public,False,"<b>Tuttle-Click Hyundai</b><br>Irvine, CA<br>Access: Public<br>Free: No"
33.6306240809423,-117.719658704725,CA,,private,False,"<b>Simpson Chevrolet Service Center</b><br>Irvine, CA<br>Access: Private<br>Free: No"
33.6291652050168,-117.71858689135,CA,,public,False,"<b>SpringHill Suites by Marriott Irvine Lake Forest</b><br>Lake Forest, CA<br>Access: Public<br>Free: No"
33.6262659312908,-117.716192094904,CA,,public,False,"<b>TownePlace Suites by Marriott Irvine Lake Forest</b><br>Lake Forest, CA<br>Access: Public<br>Free: No"
33.479482,-117.672996,CA,,public,False,"<b>Tuttle Click's Capistrano Ford</b><br>San Juan Capistrano, CA<br>Access: Public<br>Free: No"
33.4365400813526,-117.62457432553,CA,,public,False,"<b>Rainbow Sandals</b><br>San Clemente, CA<br>Access: Public<br>Free: No"
33.6775756322614,-117.327954035976,CA,,private,False,"<b>Lake Elsinore Public Works</b><br>Lake Elsinore, CA<br>Access: Private<br>Free: No"
33.666499627121,-117.308886317617,CA,,private,False,"<b>Anderson Chevrolet</b><br>Lake Elsinore, CA<br>Access: Private<br>Free: No"
33.6648962420633,-117.303756017957,CA,,private,False,"<b>Lake Elsinore Ford</b><br>Lake Elsinore, CA<br>Access: Private<br>Free: No"
33.5193119743185,-117.162606271679,CA,,public,False,"<b>Staybridge Suites Temecula - Wine Country</b><br>Temecula, CA<br>Access: Public<br>Free: No"
41.700092,-92.726656,IA,,public,False,"<b>Kum & Go - Tesla Supercharger</b><br>Grinnell, IA<br>Access: Public<br>Free: No"
41.149364,-80.700706,OH,,public,False,"<b>Maverick's Bistro - Tesla Supercharger</b><br>Girard, OH<br>Access: Public<br>Free: No"
35.095697,-80.935647,SC,,public,False,"<b>Comfort Inn At The Park - Tesla Supercharger</b><br>Fort Mill, SC<br>Access: Public<br>Free: No"
37.613514,-77.327307,VA,,public,False,"<b>Wawa - Tesla Supercharger</b><br>Mechanicsville, VA<br>Access: Public<br>Free: No"
38.089379,-102.618385,CO,,public,False,"<b>Colorado Welcome Center - Tesla Supercharger</b><br>Lamar, CO<br>Access: Public<br>Free: No"
32.773096,-115.550303,CA,,public,False,"<b>Khan Korean BBQ - Tesla Supercharger</b><br>El Centro, CA<br>Access: Public<br>Free: No"
26.488445,-81.787218,FL,,public,False,"<b>Gulf Coast Town Center - Tesla Supercharger</b><br>Fort Meyers, FL<br>Access: Public<br>Free: No"
41.7522431,-87.9139903,IL,,public,False,"<b>Burr Ridge Village Center - Tesla Supercharger</b><br>Burr Ridge, IL<br>Access: Public<br>Free: No"
39.41883,-76.45568,MD,,public,False,"<b>Wawa - Tesla Supercharger</b><br>Perry Hall, MD<br>Access: Public<br>Free: No"
40.690494,-73.541393,NY,,public,False,"<b>Stop and Shop 2450 Jerusalem Avenue</b><br>North Bellmore, NY<br>Access: Public<br>Free: No"
40.72477,-73.496936,NY,,public,False,"<b>Stop and Shop 3750 Hempstead Turnpike</b><br>Levittown, NY<br>Access: Public<br>Free: No"
40.85741,-73.534811,NY,,public,False,"<b>Stop and Shop 569 - Oyster Bay</b><br>Oyster Bay, NY<br>Access: Public<br>Free: No"
40.758454,-73.545894,NY,,public,False,"<b>Stop and Shop 559 530 West Old Country Road</b><br>Hicksville, NY<br>Access: Public<br>Free: No"
40.725928,-73.44576,NY,,public,False,"<b>Stop and Shop 545 - Farmingdale</b><br>Farmingdale, NY<br>Access: Public<br>Free: No"
41.14127,-73.423911,CT,,public,False,"<b>Stop and Shop 380 Main Avenue Norwalk CT</b><br>Norwalk, CT<br>Access: Public<br>Free: No"
33.68844,-117.88783,CA,,public,False,"<b>South Coast Plaza</b><br>Costa Mesa, CA<br>Access: Public<br>Free: No"
29.214561,-81.100277,FL,,public,False,"<b>Tanger Outlets - Daytona Beach Old Navy Outlet</b><br>Daytona Beach, FL<br>Access: Public<br>Free: No"
34.139254,-118.010485,CA,,public,False,"<b>Kohls - Monrovia</b><br>Monrovia, CA<br>Access: Public<br>Free: No"
39.641803,-77.590474,MD,,public,False,"<b>The Giant Company 6556</b><br>Smithsburg, MD<br>Access: Public<br>Free: No"
39.448166,-77.98751,WV,,public,False,"<b>The Giant Company 6107</b><br>Martinsburg, WV<br>Access: Public<br>Free: No"
33.875114,-84.533098,GA,,public,False,"<b>The Crossing Shopping Center Kroger</b><br>Smyrna, GA<br>Access: Public<br>Free: No"
42.412949,-83.414957,MI,,public,False,"<b>Laurel Park Place Von Maur</b><br>Livonia, MI<br>Access: Public<br>Free: No"
33.70362186,-117.8409169,CA,,public,False,"<b>Staybridge</b><br>Irvine, CA<br>Access: Public<br>Free: No"
37.85118,-122.294971,CA,,public,False,"<b>725 POTTER 725 #1</b><br>Berkeley, CA<br>Access: Public<br>Free: No"
37.851112,-122.294926,CA,,public,False,"<b>725 POTTER 725 #2</b><br>Berkeley, CA<br>Access: Public<br>Free: No"
40.753145,-74.02461,NJ,,public,False,"<b>THE BERKSHIRE STATION2</b><br>Hoboken, NJ<br>Access: Public<br>Free: No"
27.378848,-80.326703,FL,,public,False,"<b>JLRTC SHOP 01</b><br>Fort Pierce, FL<br>Access: Public<br>Free: No"
42.136495,-87.930271,IL,,public,False,"<b>WHEELING METRA WEST LOT2</b><br>Wheeling, IL<br>Access: Public<br>Free: No"
34.020698,-118.397589,CA,,public,False,"<b>1 CULVER STATION 3</b><br>Culver City, CA<br>Access: Public<br>Free: No"
34.020602,-118.397652,CA,,public,False,"<b>1 CULVER STATION 5</b><br>Culver City, CA<br>Access: Public<br>Free: No"
34.020684,-118.397947,CA,,public,False,"<b>1 CULVER STATION 2</b><br>Culver City, CA<br>Access: Public<br>Free: No"
37.331856,-119.658787,CA,,public,False,"<b>DC CORRIDOR OAKHURST L2</b><br>Oakhurst, CA<br>Access: Public<br>Free: No"
27.378952,-80.32708,FL,,public,False,"<b>JLRTC SERVICE NORTH</b><br>Fort Pierce, FL<br>Access: Public<br>Free: No"
27.378515,-80.32633,FL,,public,False,"<b>JLRTC STATION 01</b><br>Fort Pierce, FL<br>Access: Public<br>Free: No"
29.772902,-95.352958,TX,,public,False,"<b>1ST FLOOR GARAG STATION 1</b><br>Houston, TX<br>Access: Public<br>Free: No"
29.772801,-95.353964,TX,,public,False,"<b>1ST FLOOR GARAG STATION 2</b><br>Houston, TX<br>Access: Public<br>Free: No"
40.918899,-98.356626,NE,,public,False,"<b>RUSS'S MARKET STATION 1</b><br>Grand Island, NE<br>Access: Public<br>Free: No"
40.918932,-98.356581,NE,,public,False,"<b>RUSS'S MARKET STATION 2</b><br>Grand Island, NE<br>Access: Public<br>Free: No"
28.511183,-81.329675,FL,,public,False,"<b>THE FRED SAWGRASS</b><br>Orlando, FL<br>Access: Public<br>Free: No"
41.82038,-87.867914,IL,,public,False,"<b>PLYMOUTH PLACE STATION 1</b><br>La Grange Park, IL<br>Access: Public<br>Free: No"
41.82038,-87.86792,IL,,public,False,"<b>PLYMOUTH PLACE STATION 2</b><br>La Grange Park, IL<br>Access: Public<br>Free: No"
42.171931,-71.134699,MA,,public,False,"<b>PEQUITSIDE ARMANDO-1</b><br>Canton, MA<br>Access: Public<br>Free: No"
42.17205,-71.134811,MA,,public,False,"<b>PEQUITSIDE ARMANDO-2</b><br>Canton, MA<br>Access: Public<br>Free: No"
42.172397,-71.134983,MA,,public,False,"<b>PEQUITSIDE ARMANDO-3</b><br>Canton, MA<br>Access: Public<br>Free: No"
42.172484,-71.134983,MA,,public,False,"<b>PEQUITSIDE ARMANDO-4</b><br>Canton, MA<br>Access: Public<br>Free: No"
41.163023,-111.968345,UT,,public,False,"<b>WCL PVB - SOUTH</b><br>Washington Terrace, UT<br>Access: Public<br>Free: No"
39.914684,-104.91995,CO,,public,False,"<b>ANYTHINK WRIGHT STATION 2</b><br>Thornton, CO<br>Access: Public<br>Free: No"
40.588988,-98.393368,NE,,public,False,"<b>RUSS'S MARKET RUSS MARKET ST2</b><br>Hastings, NE<br>Access: Public<br>Free: No"
26.654116,-81.96755,FL,,public,False,"<b>KOCC OUTSIDE STATION</b><br>Cape Coral, FL<br>Access: Public<br>Free: No"
41.076675,-85.138721,IN,,public,False,"<b>FORT WAYNE CIVIC GARAGE</b><br>Fort Wayne, IN<br>Access: Public<br>Free: No"
29.550411,-98.362614,TX,,public,False,"<b>OAKWELL FARMS VO-1</b><br>San Antonio, TX<br>Access: Public<br>Free: No"
29.514495,-98.595625,TX,,public,False,"<b>VILLAS MED CNTR VC-1</b><br>San Antonio, TX<br>Access: Public<br>Free: No"
29.414049,-95.042211,TX,,public,False,"<b>DEMONTROND DELVIERY</b><br>Texas City, TX<br>Access: Public<br>Free: No"
38.473331,-76.776321,MD,,public,False,"<b>SMECO - Charlotte Hall Library</b><br>Charlotte Hall, MD<br>Access: Public<br>Free: No"
45.51837,-122.8399,OR,,public,False,"<b>Kroger-Fred Meyer 482 (Beaverton, OR)</b><br>Beaverton, OR<br>Access: Public<br>Free: No"
33.9804787,-118.4646084,CA,,public,False,"<b>302 Washington Blvd</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
33.9710272,-118.4264896,CA,,public,False,"<b>5451 Playa Vista Dr</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
34.0336523,-118.4472366,CA,,public,False,"<b>2225 S Barrington Ave</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
34.1937297,-118.6247309,CA,,public,False,"<b>22813 Vanowen St</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
34.0215522,-118.4232845,CA,,public,False,"<b>11140 Rose Ave</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
34.0272045,-118.4421559,CA,,public,False,"<b>2609 S Barrington Ave</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
34.864511443370105,-92.12796996740542,AR,,public,True,"<b>Crain Automotive</b><br>Jacksonville, AR<br>Access: Public<br>Free: Yes"
34.072692,-117.297132,CA,,public,True,"<b>Subaru of San Bernardino</b><br>San Bernardino, CA<br>Access: Public<br>Free: Yes"
34.454373,-93.073435,AR,,public,True,"<b>TownePlace Suites by Marriott Hot Springs</b><br>Hot Springs, AR<br>Access: Public<br>Free: Yes"
35.474776,-82.565346,NC,,public,True,"<b>Retreat at Arden Farms</b><br>Arden, NC<br>Access: Public<br>Free: Yes"
34.26464799446504,-79.701097560852,SC,,public,True,"<b>Holiday Inn Express and Suites</b><br>Florence, SC<br>Access: Public<br>Free: Yes"
34.17851879014362,-79.46386986085294,SC,,public,False,"<b>Marion Construction Center</b><br>Mullins, SC<br>Access: Public<br>Free: No"
33.880775,-78.688292,SC,,public,True,"<b>North Strand Nissan</b><br>Little River, SC<br>Access: Public<br>Free: Yes"
33.869301,-78.667603,SC,,public,True,"<b>Jud Kuhn Chevrolet</b><br>Little River, SC<br>Access: Public<br>Free: Yes"
34.813666,-82.340942,SC,,public,True,"<b>Steve White Volkswagen</b><br>Greenville, SC<br>Access: Public<br>Free: Yes"
34.813911,-82.342116,SC,,public,True,"<b>Audi Greenville</b><br>Greenville, SC<br>Access: Public<br>Free: Yes"
32.780497,-79.929164,SC,,public,True,"<b>French Quarter Inn</b><br>Charleston, SC<br>Access: Public<br>Free: Yes"
32.786353,-80.006463,SC,,public,True,"<b>Rick Hendrick Chevy</b><br>Charleston, SC<br>Access: Public<br>Free: Yes"
32.786718,-80.004944,SC,,public,False,"<b>Rick Hendrick Dodge Jeep Ram Chrysler</b><br>Charleston, SC<br>Access: Public<br>Free: No"
32.786515,-80.00417,SC,,public,True,"<b>Hendrick Volvo Cars of Charleston</b><br>Charleston, SC<br>Access: Public<br>Free: Yes"
38.8753566,-77.0210991,DC,,public,True,"<b>The Wharf Public Garage 3</b><br>Washington, DC<br>Access: Public<br>Free: Yes"
38.616355,-90.258164,MO,,public,False,"<b>MO BOT GARDEN SOUTH</b><br>St. Louis, MO<br>Access: Public<br>Free: No"
38.616241,-90.258161,MO,,public,False,"<b>MO BOT GARDEN NORTH</b><br>St. Louis, MO<br>Access: Public<br>Free: No"
42.255405,-85.64185,MI,,public,False,"<b>WMU FLOYD HALL 1</b><br>Kalamazoo, MI<br>Access: Public<br>Free: No"
42.278606,-85.61706,MI,,public,False,"<b>WMU MILLER 12</b><br>Kalamazoo, MI<br>Access: Public<br>Free: No"
42.278597,-85.617486,MI,,public,False,"<b>WMU MILLER 10</b><br>Kalamazoo, MI<br>Access: Public<br>Free: No"
42.278607,-85.617136,MI,,public,False,"<b>WMU MILLER 8</b><br>Kalamazoo, MI<br>Access: Public<br>Free: No"
33.665275,-117.863497,CA,,public,False,"<b>KOLL CENTER 4400 EV1</b><br>Newport Beach, CA<br>Access: Public<br>Free: No"
33.665223,-117.863488,CA,,public,False,"<b>KOLL CENTER 4400 EV2</b><br>Newport Beach, CA<br>Access: Public<br>Free: No"
40.728914,-74.033992,NJ,,public,False,"<b>EV 01 STATION 1</b><br>Jersey City, NJ<br>Access: Public<br>Free: No"
40.728912,-74.03404,NJ,,public,False,"<b>EV 01 STATION 2</b><br>Jersey City, NJ<br>Access: Public<br>Free: No"
45.821511,-120.823346,WA,,public,False,"<b>KCPW STATION 1</b><br>Goldendale, WA<br>Access: Public<br>Free: No"
42.245956,-73.778614,NY,,public,False,"<b>CMH STATION 6</b><br>Hudson, NY<br>Access: Public<br>Free: No"
41.575023,-73.907039,NY,,public,False,"<b>MB OF WF SERVICE REAR</b><br>Wappingers Falls, NY<br>Access: Public<br>Free: No"
42.24659,-73.7787,NY,,public,False,"<b>CMH STATION 5</b><br>Hudson, NY<br>Access: Public<br>Free: No"
42.246365,-73.77742,NY,,public,False,"<b>CMH STATION 4</b><br>Hudson, NY<br>Access: Public<br>Free: No"
46.817438,-100.847689,ND,,public,False,"<b>EIDE KIA EIDE KIA 2</b><br>Mandan, ND<br>Access: Public<br>Free: No"
37.700686,-121.938214,CA,,public,False,"<b>CITY OF DUBLIN HERITAGE LEFT</b><br>Dublin, CA<br>Access: Public<br>Free: No"
37.70081,-121.938289,CA,,public,False,"<b>CITY OF DUBLIN HERITAGE RIGHT</b><br>Dublin, CA<br>Access: Public<br>Free: No"
40.741856,-74.03474,NJ,,public,False,"<b>DT&P MIDTOWN GAR PS3</b><br>Hoboken, NJ<br>Access: Public<br>Free: No"
40.74186,-74.03474,NJ,,public,False,"<b>DT&P MIDTOWN GAR PS2</b><br>Hoboken, NJ<br>Access: Public<br>Free: No"
40.74189,-74.03474,NJ,,public,False,"<b>DT&P MIDTOWN GAR PS1</b><br>Hoboken, NJ<br>Access: Public<br>Free: No"
25.803738,-80.193081,FL,,public,False,"<b>ARTEM WYNWOOD ST1</b><br>Miami, FL<br>Access: Public<br>Free: No"
25.803528,-80.19686,FL,,public,False,"<b>ARTEM WYNWOOD ST6</b><br>Miami, FL<br>Access: Public<br>Free: No"
42.022079,-93.670716,IA,,public,False,"<b>AMES EV W LINCOLN WAY</b><br>Ames, IA<br>Access: Public<br>Free: No"
36.81892,-119.79229,CA,,public,False,"<b>CA Dealership - Fresno Buick GMC</b><br>Fresno, CA<br>Access: Public<br>Free: No"
32.699574,-117.101727,CA,,public,True,"<b>Educational Cultural Complex</b><br>San Diego, CA<br>Access: Public<br>Free: Yes"
34.010942,-117.476063,CA,,public,False,"<b>CNTYOFRIVERSIDE STATION 21</b><br>Riverside, CA<br>Access: Public<br>Free: No"
34.010942,-117.476211,CA,,public,False,"<b>CNTYOFRIVERSIDE STATION 20</b><br>Riverside, CA<br>Access: Public<br>Free: No"
39.91476,-104.91993,CO,,public,False,"<b>ANYTHINK WRIGHT STATION 1</b><br>Thornton, CO<br>Access: Public<br>Free: No"
36.083745,-79.124229,NC,,public,True,"<b>Orange County North Campus - Detention Center</b><br>Hillsborough, NC<br>Access: Public<br>Free: Yes"
